45	18BGL133	一般项目	管理学	社会流动视角下东北地区知识型员工吸引与保留问题研究	2018-06-21	高英	副高级	辽宁大学	211高校	辽宁	高等院校、其他学校									
45	18BGL134	一般项目	管理学	战略科技人才素质结构与培养战略研究	2018-06-21	陈小平	副高级	首都经济贸易大学		北京	高等院校、其他学校									
45	18BGL135	一般项目	管理学	二元主体互动与创新情境调节视角下的中国传统文化与员工创新行为研究	2018-06-21	金辉	副高级	江苏科技大学		江苏	高等院校、其他学校									
45	18BGL136	一般项目	管理学	扶贫项目中志愿者持续参与意愿的影响因素研究	2018-06-21	杨宏玲	副高级	西北工业大学	985高校211高校	陕西	高等院校、其他学校									
45	18BGL137	一般项目	管理学	基于自我决定理论的新生代员工工作获得感形成机制研究	2018-06-21	朱平利	副高级	湖北工业大学		湖北	高等院校、其他学校									
45	18BGL138	一般项目	管理学	科研团队即兴能力开发与创新绩效提升研究	2018-06-21	何辉	副高级	北京工商大学		北京	高等院校、其他学校									
45	18BGL139	一般项目	管理学	企业新生代农民工雇佣关系模式优化机制研究	2018-06-21	李召敏	中级	南京财经大学		江苏	高等院校、其他学校									
45	18BGL140	一般项目	管理学	资源保存视角下中国员工非伦理亲组织行为的形成机制及防控策略研究	2018-06-21	陈浩	副高级	广东工业大学		广东	高等院校、其他学校									
45	18BGL141	一般项目	管理学	“互联网+”背景下旅游共享经济发展路径及其风险管控研究	2018-06-21	任朝旺	副高级	中国社会科学院大学		社科院	中国社会科学院									
45	18BGL142	一般项目	管理学	IAD框架下乡村旅游共同体评估与形成机制研究	2018-06-21	潘海颖	副高级	浙江工业大学		浙江	高等院校、其他学校									
45	18BGL143	一般项目	管理学	边界效应转化与边境旅游失衡调控研究	2018-06-21	王桀	中级	云南大学	211高校	云南	高等院校、其他学校									
45	18BGL144	一般项目	管理学	旅游产业“虚拟—实体”集群协同发展研究	2018-06-21	杨勇	正高级	华东师范大学	985高校211高校	上海	高等院校、其他学校									
45	18BGL145	一般项目	管理学	前后台结构视角下乡村旅游绿色供应链及其协调机制研究	2018-06-21	陈觉	正高级	浙江工商大学		浙江	高等院校、其他学校									
45	18BGL146	一般项目	管理学	乡村振兴战略背景下乡村旅游供应链整合对策研究	2018-06-21	朱长宁	副高级	金陵科技学院		江苏	高等院校、其他学校									
45	18BGL147	一般项目	管理学	乡村振兴战略下西南地区康养旅游产业融合发展机制及实现路径研究	2018-06-21	杨红	正高级	四川外国语大学		重庆	高等院校、其他学校									
45	18BGL148	一般项目	管理学	“一带一路”视阈下“万里茶道”旅游品牌的共商共建共享机制研究	2018-06-21	王公为	中级	内蒙古大学	211高校	内蒙	高等院校、其他学校									
45	18BGL149	一般项目	管理学	高质量发展背景下旅游企业开放式创新的实现机制与政策保障研究	2018-06-21	李彬	副高级	北京第二外国语学院		北京	高等院校、其他学校									
45	18BGL150	一般项目	管理学	观众体验价值视角下的中国企业海外参展营销能力研究	2018-06-21	王菁娜	副高级	南开大学	985高校211高校	天津	高等院校、其他学校									
46	18BGL151	一般项目	管理学	基于权力匹配的网络时代旅游企业管理创新研究	2018-06-21	刘冰	副高级	中山大学	985高校211高校	广东	高等院校、其他学校									
46	18BGL152	一般项目	管理学	旅游目的地形象的本质、系统解释与非工具价值问题研究	2018-06-21	赖坤	副高级	中山大学	985高校211高校	广东	高等院校、其他学校									
46	18BGL153	一般项目	管理学	绿色伦理及其对旅游目的地管理的影响研究	2018-06-21	肖贵蓉	副高级	大连理工大学	985高校211高校	辽宁	高等院校、其他学校									
46	18BGL154	一般项目	管理学	慢旅游视角下的幸福感形成机制研究	2018-06-21	孟波	副高级	山西大学		山西	高等院校、其他学校									
46	18BGL155	一般项目	管理学	石雕技艺文化遗产旅游活化保护研究	2018-06-21	黄远水	正高级	华侨大学		福建	高等院校、其他学校									
46	18BGL156	一般项目	管理学	网络化背景下旅游企业机会主义行为治理制度环境建设研究	2018-06-21	陈永昶	副高级	河北大学		河北	高等院校、其他学校									
46	18BGL157	一般项目	管理学	创新生态系统视阈下特色小镇演进机制研究	2018-06-21	段进军	正高级	苏州大学	211高校	江苏	高等院校、其他学校									
46	18BGL158	一般项目	管理学	基于“政府—市场—社会”三轴驱动的特色小镇发展路径研究	2018-06-21	何华玲	中级	苏州科技大学		江苏	高等院校、其他学校									
46	18BGL159	一般项目	管理学	基于社区居民视角的特色小镇品牌内化治理机制研究	2018-06-21	王海弘	副高级	辽宁大学	211高校	辽宁	高等院校、其他学校									
46	18BGL160	一般项目	管理学	我国特色小镇产业聚集与城市群协同发展的空间治理研究	2018-06-21	赓金洲	副高级	宁波大红鹰学院		浙江	高等院校、其他学校									
46	18BGL161	一般项目	管理学	西北地区特色小镇与扶贫开发互动机制研究	2018-06-21	朱江瑞	副高级	宁夏大学	211高校	宁夏	高等院校、其他学校									
46	18BGL162	一般项目	管理学	“一带一路”背景下中蒙农业合作与市场开放研究	2018-06-21	侯淑霞	正高级	内蒙古财经大学		内蒙	高等院校、其他学校									
46	18BGL163	一般项目	管理学	绿色农业的外溢效应评价、补偿机制及配套政策研究	2018-06-21	胥春雷	正高级	云南师范大学		云南	高等院校、其他学校									
46	18BGL164	一般项目	管理学	农业面源污染治理市场化空间、政府责任边界与共治机制研究	2018-06-21	沈贵银	正高级	江苏省农业科学院		江苏	其他									
46	18BGL165	一般项目	管理学	我国粮食供给体系质量提升研究	2018-06-21	薛选登	正高级	河南科技大学		河南	高等院校、其他学校									
46	18BGL166	一般项目	管理学	我国养殖业南北布局调整政策的环境风险评估及应对研究	2018-06-21	韩冬梅	副高级	河北大学		河北	高等院校、其他学校									
46	18BGL167	一般项目	管理学	沿海盐碱地绿色开发下海水稻产业链体系培育研究	2018-06-21	陈雨生	副高级	中国海洋大学	985高校211高校	山东	高等院校、其他学校									
46	18BGL168	一般项目	管理学	政府嵌入的小额信贷精准扶贫政策有效性研究	2018-06-21	刘艳华	副高级	安徽工业大学		安徽	高等院校、其他学校									
46	18BGL169	一般项目	管理学	基于循环经济视角的畜禽养殖废弃物治理模式与支持政策研究	2018-06-21	乔娟	正高级	中国农业大学	985高校211高校	高校	高等院校、其他学校									
46	18BGL170	一般项目	管理学	农民合作社动态能力提升与农户增收机制创新研究	2018-06-21	邓俊淼	正高级	南阳师范学院		河南	高等院校、其他学校									
47	18BGL171	一般项目	管理学	社会质量视角下乡村治理与乡村振兴研究	2018-06-21	张新文	正高级	南京农业大学	211高校	江苏	高等院校、其他学校									
47	18BGL172	一般项目	管理学	我国西北地区农村绿色发展的外溢效应评价方法与补偿机制研究	2018-06-21	张倩	副高级	青海大学	211高校	青海	高等院校、其他学校									
47	18BGL173	一般项目	管理学	新时代农村绿色发展的外溢效应测度及补偿政策研究	2018-06-21	巩前文	副高级	北京林业大学	211高校	高校	高等院校、其他学校									
47	18BGL174	一般项目	管理学	信息不完全背景下农户参与森林碳汇交易的驱动因素、风险分析与政策路径研究	2018-06-21	顾蕾	副高级	浙江农林大学		浙江	高等院校、其他学校									
47	18BGL175	一般项目	管理学	白洋淀水文化资源与数据库建设研究	2018-06-21	魏占杰	副高级	河北师范大学		河北	高等院校、其他学校									
47	18BGL176	一般项目	管理学	促进“城市矿产”开发利用的多主体协同机制研究	2018-06-21	高明	正高级	福州大学	211高校	福建	高等院校、其他学校									
47	18BGL177	一般项目	管理学	基于社会产权视角的集体经营性建设用地入市激励机制的研究	2018-06-21	贾莉	副高级	华南农业大学		广东	高等院校、其他学校									
47	18BGL178	一般项目	管理学	建立以国家公园为主体的中国自然保护地体系研究	2018-06-21	庄优波	副高级	清华大学	985高校211高校	高校	高等院校、其他学校									
47	18BGL179	一般项目	管理学	乡村振兴战略视角下县域国土空间开发保护的规划协同机制研究	2018-06-21	傅丽华	正高级	湖南工业大学		湖南	高等院校、其他学校									
47	18BGL180	一般项目	管理学	信息政策对居民节水行为影响的追踪研究	2018-06-21	孙彦	副高级	中国科学院		机关	其他									
47	18BGL181	一般项目	管理学	“互联网+”背景下共享单车智能回收模式与对策研究	2018-06-21	刘利枚	正高级	湖南商学院		湖南	高等院校、其他学校									
47	18BGL182	一般项目	管理学	“互联网+”战略下我国电子垃圾回收模式创新与推进策略研究	2018-06-21	魏洁	副高级	杭州电子科技大学		浙江	高等院校、其他学校									
47	18BGL183	一般项目	管理学	城市生活垃圾强制分类管理与主体行为协同机理研究	2018-06-21	崔铁宁	副高级	北京工业大学	211高校	北京	高等院校、其他学校									
47	18BGL184	一般项目	管理学	共享经济下回收再制造网络组织及其治理研究	2018-06-21	徐莹	正高级	宁波大红鹰学院		浙江	高等院校、其他学校									
47	18BGL185	一般项目	管理学	环境规制与企业环境责任履行耦合机制及地区异质性研究	2018-06-21	冯丽丽	副高级	河北地质大学		河北	高等院校、其他学校									
47	18BGL187	一般项目	管理学	鄱阳湖流域农业面源污染治理的路径与支持政策研究	2018-06-21	傅春	正高级	南昌大学	211高校	江西	高等院校、其他学校									
47	18BGL188	一般项目	管理学	全球制造业重心转移的温室气体“隧道模型”与环境效应研究	2018-06-21	杜培林	副高级	济南大学		山东	高等院校、其他学校									
47	18BGL189	一般项目	管理学	以环境管理会计支撑体系为视角加快构建系统完善的生态环境治理体系研究	2018-06-21	王鑫	中级	河南理工大学		河南	高等院校、其他学校									
47	18BGL190	一般项目	管理学	总量控制下电力行业碳配额分配模式优化研究	2018-06-21	陈德湖	中级	大连理工大学	985高校211高校	辽宁	高等院校、其他学校									
47	18BGL191	一般项目	管理学	人工智能时代我国劳动力转型机制与升级路径研究	2018-06-21	吕荣杰	正高级	河北工业大学	211高校	河北	高等院校、其他学校									
48	18BGL192	一般项目	管理学	制造业服务化转型对就业结构的影响效应与优化对策研究	2018-06-21	罗军	中级	温州大学		浙江	高等院校、其他学校									
48	18BGL193	一般项目	管理学	大数据视角下房地产市场“租购并举”政策仿真推演与效果评估研究	2018-06-21	沈洋	副高级	南京航空航天大学	211高校	江苏	高等院校、其他学校									
48	18BGL194	一般项目	管理学	基于OLG模型的社会养老保险制度优化与经济增长良性互动路径研究	2018-06-21	张琴	中级	天津大学	985高校211高校	天津	高等院校、其他学校									
48	18BGL195	一般项目	管理学	降低养老保险企业政策缴费率的可行空间与实施路径研究	2018-06-21	金刚	正高级	辽宁大学	211高校	辽宁	高等院校、其他学校									
48	18BGL196	一般项目	管理学	社会主要矛盾转变背景下被征地农民社会保障供给优化研究	2018-06-21	江维国	副高级	湖南农业大学		湖南	高等院校、其他学校									
48	18BGL197	一般项目	管理学	我国长期护理保险体系建设研究	2018-06-21	张盈华	副高级	中国社会科学院		社科院	中国社会科学院									
48	18BGL198	一般项目	管理学	我国职业伤害风险水平探索性研究	2018-06-21	周慧文	正高级	浙江财经大学		浙江	高等院校、其他学校									
48	18BGL199	一般项目	管理学	职工基本医疗保险个人账户改革研究	2018-06-21	朱铭来	正高级	南开大学	985高校211高校	天津	高等院校、其他学校									
48	18BGL200	一般项目	管理学	中国医疗保险中的逆向选择问题：理论分析及实证研究	2018-06-21	刘喜华	正高级	青岛大学		山东	高等院校、其他学校									
48	18BGL201	一般项目	管理学	共建共治共享格局下核电邻避风险治理的政企社互动机制研究	2018-06-21	朱青	正高级	东华理工大学		江西	高等院校、其他学校									
48	18BGL202	一般项目	管理学	区块链技术驱动下的网络综合治理体系构建研究	2018-06-21	毛典辉	副高级	北京工商大学		北京	高等院校、其他学校									
48	18BGL203	一般项目	管理学	网络综合治理体系的战略建构及运行机制研究	2018-06-21	孙宇	正高级	北京师范大学	985高校211高校	高校	高等院校、其他学校									
48	18BGL204	一般项目	管理学	我国大都市区行政区划改革的风险及防范研究	2018-06-21	吴金群	副高级	浙江大学	985高校211高校	浙江	高等院校、其他学校									
48	18BGL205	一般项目	管理学	政商关系与企业家精神成长的互惠性机制研究	2018-06-21	李茂荣	副高级	南昌大学	211高校	江西	高等院校、其他学校									
48	18BGL206	一般项目	管理学	共商共建共享原则下政府和社会资本合作模式风险规避机制研究	2018-06-21	金艳荣	正高级	中共吉林省委党校		吉林	各级党校									
48	18BGL207	一般项目	管理学	环保督察背景下地方政府生态文明绩效考核—问责联动机制研究	2018-06-21	韩晓莉	正高级	海南大学	211高校	海南	高等院校、其他学校									
48	18BGL208	一般项目	管理学	基于民众获得感的政府绩效评价体系重构与实证研究	2018-06-21	高娟	中级	武汉大学	985高校211高校	湖北	高等院校、其他学校									
48	18BGL209	一般项目	管理学	提升“民生三感”的新时代政府公信力建设研究	2018-06-21	陈永进	正高级	重庆大学	985高校211高校	重庆	高等院校、其他学校									
48	18BGL210	一般项目	管理学	新时代中国特色新型智库体制机制创新研究	2018-06-21	伍聪	副高级	中国人民大学	985高校211高校	高校	高等院校、其他学校									
48	18BGL211	一般项目	管理学	复合型邻避补偿政策设计及运行机制研究	2018-06-21	刘冰	副高级	北京师范大学	985高校211高校	高校	高等院校、其他学校									
49	18BGL212	一般项目	管理学	革命老区对口支援战略的驱动机制、效果评价与路径优化研究	2018-06-21	刘善庆	正高级	江西师范大学		江西	高等院校、其他学校									
49	18BGL213	一般项目	管理学	共建共治共享视阈下市场主体信用监管改革研究	2018-06-21	曹向	中级	广西财经学院		广西	高等院校、其他学校									
49	18BGL214	一般项目	管理学	后信任社会视阈下我国食品安全风险治理机制研究	2018-06-21	盛义龙	副高级	武汉工程大学		湖北	高等院校、其他学校									
49	18BGL215	一般项目	管理学	生活方式绿色化促进获得感提升的机制及公共政策创新研究	2018-06-21	高键	中级	浙江财经大学		浙江	高等院校、其他学校									
49	18BGL216	一般项目	管理学	新疆城市少数民族流动人口管理研究	2018-06-21	汗克孜·伊布拉音	副高级	新疆大学	211高校	新疆	高等院校、其他学校									
49	18BGL217	一般项目	管理学	新能源汽车和燃油汽车竞争视角下城市配送车辆的通行政策研究	2018-06-21	高咏玲	副高级	中央财经大学	211高校	高校	高等院校、其他学校									
49	18BGL218	一般项目	管理学	以健康为中心的区域医疗整合转型策略和优化路径研究	2018-06-21	黄奕祥	副高级	中山大学	985高校211高校	广东	高等院校、其他学校									
49	18BGL219	一般项目	管理学	高校高层次海归人才引进成效的后评估研究	2018-06-21	唐莉	正高级	复旦大学	985高校211高校	上海	高等院校、其他学校									
49	18BGL220	一般项目	管理学	治理中小学生欺凌的社会保障体系及运行机制研究	2018-06-21	杨颖秀	正高级	东北师范大学	211高校	吉林	高等院校、其他学校									
49	18BGL221	一般项目	管理学	走向优质均衡的区域义务教育内生发展机制研究	2018-06-21	李伟胜	正高级	华东师范大学	985高校211高校	上海	高等院校、其他学校									
49	18BGL222	一般项目	管理学	多重排斥与西部特困地区包容性发展机制生成研究	2018-06-21	杨丽莎	副高级	贵州大学	211高校	贵州	高等院校、其他学校									
49	18BGL223	一般项目	管理学	高原藏区旅游扶贫有效途径与贫困人口受益模式研究	2018-06-21	陈颖	中级	成都学院		四川	高等院校、其他学校									
49	18BGL224	一般项目	管理学	基于多源信息融合技术的精准扶贫与防贫机制研究	2018-06-21	刘家鹏	副高级	中国计量大学		浙江	高等院校、其他学校									
49	18BGL225	一般项目	管理学	精准扶贫背景下农村贫困户获得感的测度与提升对策研究	2018-06-21	杨道田	副高级	江西财经大学		江西	高等院校、其他学校									
49	18BGL226	一般项目	管理学	深度贫困地区精准脱贫因素与政策调控研究	2018-06-21	杨头平	副高级	江西财经大学		江西	高等院校、其他学校									
49	18BGL227	一般项目	管理学	乡村旅游益贫性增长的机制调适及行为范式研究	2018-06-21	胡芬	正高级	湖北大学		湖北	高等院校、其他学校									
49	18BGL228	一般项目	管理学	风险沟通视野下重大民生政策风险评估参与机制研究	2018-06-21	吴长剑	中级	淮阴师范学院		江苏	高等院校、其他学校									
49	18BGL229	一般项目	管理学	复杂社会网络下突发传染病演化机理与协同防控对策研究	2018-06-21	杨帆	副高级	湖北第二师范学院		湖北	高等院校、其他学校									
49	18BGL230	一般项目	管理学	基于抗逆力视角的特大和超大城市公共安全治理研究	2018-06-21	董泽宇	副高级	中共中央党校（国家行政学院）		机关	各级党政机关									
49	18BGL231	一般项目	管理学	网络舆情中对政府信息刻板偏见的形成机制及治理对策研究	2018-06-21	仇翔	副高级	浙江工业大学		浙江	高等院校、其他学校									
50	18BGL232	一般项目	管理学	基于大数据的重大灾害事故应急决策模型构建及应用研究	2018-06-21	夏登友	正高级	武警部队学院		军队	军队系统(包括地方军队院校)									
50	18BGL233	一般项目	管理学	基于远景预测的城市气候灾害协同防治体系研究	2018-06-21	郭飞	副高级	大连理工大学	985高校211高校	辽宁	高等院校、其他学校									
50	18BGL234	一般项目	管理学	跨界公共危机治理的组织间网络建构研究	2018-06-21	张玉磊	副高级	淮阴师范学院		江苏	高等院校、其他学校									
50	18BGL235	一般项目	管理学	邻避冲突治理中的风险沟通机制研究	2018-06-21	赵继娣	副高级	华东师范大学	985高校211高校	上海	高等院校、其他学校									
50	18BGL236	一般项目	管理学	面向场景感知大数据分析的高密度人群移动应急管理研究	2018-06-21	谷岩	正高级	广州大学		广东	高等院校、其他学校									
50	18BGL237	一般项目	管理学	群体性劳资事件网络舆情阻燃机制及治理研究	2018-06-21	杨云	中级	中原工学院		河南	高等院校、其他学校									
50	18BGL238	一般项目	管理学	突发事件情境下领导前台化行为对政府公信力的影响研究	2018-06-21	武澎	副高级	河南大学		河南	高等院校、其他学校									
50	18BGL239	一般项目	管理学	R&D投入对新疆维吾尔医药产业发展的影响及政策创新研究	2018-06-21	龚巧莉	正高级	新疆财经大学		新疆	高等院校、其他学校									
50	18BGL240	一般项目	管理学	城乡居民大病保险精准治理健康贫困的效果研究	2018-06-21	李华	正高级	上海财经大学	211高校	上海	高等院校、其他学校									
50	18BGL241	一般项目	管理学	城乡融合发展视阈下农村社区养老服务能力建设研究	2018-06-21	赵秋成	正高级	东北财经大学		辽宁	高等院校、其他学校									
50	18BGL242	一般项目	管理学	基于HCP理论的卫生资源配置区域差异化影响路径实证研究	2018-06-21	王韬	副高级	上海交通大学	985高校211高校	上海	高等院校、其他学校									
50	18BGL243	一般项目	管理学	健康中国视阈下失能老人长期照护体系协同治理研究	2018-06-21	王中华	副高级	南京医科大学		江苏	高等院校、其他学校									
50	18BGL244	一般项目	管理学	健康中国战略背景下个人健康医疗信息保护与利用研究	2018-06-21	曹高芳	正高级	滨州医学院		山东	高等院校、其他学校									
50	18BGL245	一般项目	管理学	过度医疗生成的话语机理与治理研究	2018-06-21	董丽云	正高级	集美大学		福建	高等院校、其他学校									
50	18BGL246	一般项目	管理学	基于助推理论的欠发达地区慢性病患者分流机制及实验研究	2018-06-21	曾国华	副高级	江西理工大学		江西	高等院校、其他学校									
50	18BGL247	一般项目	管理学	健康中国视阈下医师多点执业的资源配置成效研究	2018-06-21	余园园	副高级	温州医科大学		浙江	高等院校、其他学校									
50	18BGL248	一般项目	管理学	老年慢性病患者智慧健康管理模式的构建与应用研究	2018-06-21	蒋文慧	副高级	西安交通大学	985高校211高校	陕西	高等院校、其他学校									
50	18BGL249	一般项目	管理学	认知差异对医患共同决策的影响研究	2018-06-21	刘译闳	副高级	汕头大学		广东	高等院校、其他学校									
50	18BGL250	一般项目	管理学	医疗不良事件中减少或避免第二受害的医院支持体系建构研究	2018-06-21	何剑琴	正高级	浙江大学	985高校211高校	浙江	高等院校、其他学校									
50	18BGL251	一般项目	管理学	医院内医疗纠纷促进式调解程序构建研究	2018-06-21	晏英	中级	山西大学		山西	高等院校、其他学校									
51	18BGL252	一般项目	管理学	组织生态学视角下民营医院的成长机制与政策引导研究	2018-06-21	代志明	副高级	郑州轻工业学院		河南	高等院校、其他学校									
51	18BGL253	一般项目	管理学	超大城市社会治安服务的有效供给机制研究	2018-06-21	王枫云	正高级	广州大学		广东	高等院校、其他学校									
51	18BGL254	一般项目	管理学	朝向美好生活的西藏边境地区公共服务共建共享研究	2018-06-21	田旭	副高级	西藏民族大学		西藏	高等院校、其他学校									
51	18BGL255	一般项目	管理学	城乡公共服务一体化发展的战略阶段、跃迁机制与路径政策研究	2018-06-21	陈浩	正高级	江苏大学		江苏	高等院校、其他学校									
51	18BGL256	一般项目	管理学	过程管理视角下政府购买公共服务的质量控制机制研究	2018-06-21	王家合	正高级	华中农业大学	211高校	湖北	高等院校、其他学校									
51	18BGL257	一般项目	管理学	基层政区空间重组视野下基本公共服务均等化研究	2018-06-21	熊竞	中级	上海交通大学	985高校211高校	上海	高等院校、其他学校									
51	18BGL258	一般项目	管理学	极端天气下城市公共交通多层复杂网络脆弱性形成、测度及治理研究	2018-06-21	马飞	副高级	长安大学	211高校	陕西	高等院校、其他学校									
51	18BGL259	一般项目	管理学	农村公共文化服务标准化均等化演化机理及发展策略研究	2018-06-21	黄天蔚	中级	武汉科技大学		湖北	高等院校、其他学校									
51	18BGL260	一般项目	管理学	智慧型社区养老共享共治机制研究	2018-06-21	万立军	正高级	哈尔滨师范大学		黑龙江	高等院校、其他学校									
51	18BGL261	一般项目	管理学	“一带一路”背景下甘肃省跨境农产品电商发展路径研究	2018-06-21	侯振兴	副高级	兰州财经大学		甘肃	高等院校、其他学校									
51	18BGL262	一般项目	管理学	B2C电子商务服务供应链构建与协同机制研究	2018-06-21	罗纯军	中级	长江师范学院		重庆	高等院校、其他学校									
51	18BGL263	一般项目	管理学	互联网大数据情境下的品牌网络舆情与在线服务补救交互作用机理研究	2018-06-21	徐峰	副高级	山东财经大学		山东	高等院校、其他学校									
51	18BGL264	一般项目	管理学	互联网金融风险的协同监管研究	2018-06-21	魏明侠	正高级	河南工业大学		河南	高等院校、其他学校									
51	18BGL265	一般项目	管理学	基于大数据的全渠道品类计划与管理研究	2018-06-21	赵菊	副高级	合肥工业大学	211高校	安徽	高等院校、其他学校									
51	18BGL266	一般项目	管理学	基于情感分析的社交网络影响力传播研究	2018-06-21	刘洪涛	副高级	重庆邮电大学		重庆	高等院校、其他学校									
51	18BGL267	一般项目	管理学	基于文本挖掘的网络社会化媒体用户隐私披露研究	2018-06-21	李凯	副高级	南开大学	985高校211高校	天津	高等院校、其他学校									
51	18BGL268	一般项目	管理学	农村电商生态系统中农产品上行的阻滞与疏通机制研究	2018-06-21	雷兵	副高级	河南工业大学		河南	高等院校、其他学校									
51	18BGL269	一般项目	管理学	平台经济视阈下的在线供应链金融风险化解机制研究	2018-06-21	林强	副高级	天津大学	985高校211高校	天津	高等院校、其他学校									
51	18BGL270	一般项目	管理学	城市道路交通网络脆弱性评估与改善策略研究	2018-06-21	赵丽元	副高级	华中科技大学	985高校211高校	湖北	高等院校、其他学校									
51	18BGL271	一般项目	管理学	国家自主创新示范区产学研协同创新生态系统演化及治理研究	2018-06-21	迟景明	正高级	大连理工大学	985高校211高校	辽宁	高等院校、其他学校									
52	18BGL272	一般项目	管理学	基于多源数据融合的京津冀土壤污染防治体系研究	2018-06-21	武彦斌	正高级	河北经贸大学		河北	高等院校、其他学校									
52	18BGL273	一般项目	管理学	京津冀协同发展的阶段效果评价研究	2018-06-21	叶振宇	副高级	中国社会科学院		社科院	中国社会科学院									
52	18BGL274	一般项目	管理学	农业区域公用品牌稳步推进乡村振兴发展对策与保障机制研究	2018-06-21	赵春艳	副高级	文华学院		湖北	高等院校、其他学校									
52	18BGL275	一般项目	管理学	新型城镇化背景下城市群雾霾污染的溢出效应与协同治理研究	2018-06-21	梁伟	副高级	济南大学		山东	高等院校、其他学校									
52	18BGL276	一般项目	管理学	总体国家安全观视阈下城市公共安全治理绩效提升的对策研究	2018-06-21	曹惠民	副高级	中国矿业大学		江苏	高等院校、其他学校									
52	18BGL277	一般项目	管理学	传统村落动态保护机制及活化路径研究	2018-06-21	杨小军	副高级	浙江理工大学		浙江	高等院校、其他学校									
52	18BGL278	一般项目	管理学	儒学建筑遗产的集群化保护管理与传承利用研究	2018-06-21	沈旸	副高级	东南大学	985高校211高校	江苏	高等院校、其他学校									
52	18BGL279	一般项目	管理学	新媒体视阈下影视明星行为失范治理研究	2018-06-21	薛耀文	正高级	运城学院		山西	高等院校、其他学校									
52	18BGL280	一般项目	管理学	新时代文化管理体制与文化企业管理创新研究	2018-06-21	张振鹏	正高级	济南大学		山东	高等院校、其他学校									
52	18BGL281	一般项目	管理学	艺术社会学视阈下的中国艺术中介机制研究	2018-06-21	王子琪	中级	首都经济贸易大学		北京	高等院校、其他学校									
52	18BGL282	一般项目	管理学	国防科技工业军民深度融合动力机制研究	2018-06-21	马惠军	正高级	陆军勤务学院		军队	军队系统(包括地方军队院校)									
52	18BGL283	一般项目	管理学	建设创新型人民军队研究	2018-06-21	龙方成	正高级	国防科技大学		军队	军队系统(包括地方军队院校)									
52	18BGL284	一般项目	管理学	建设中国特色先进国防科技工业体系的动力机制研究	2018-06-21	纪建强	中级	国防科技大学		军队	军队系统(包括地方军队院校)									
52	18BGL285	一般项目	管理学	军队装备资产价值管理研究	2018-06-21	梁新	正高级	海军工程大学		军队	军队系统(包括地方军队院校)									
52	18BGL286	一般项目	管理学	军工科技成果民用转化路径研究	2018-06-21	汪小梅	副高级	西北工业大学	985高校211高校	陕西	高等院校、其他学校									
52	18BGL287	一般项目	管理学	军民融合发展战略下民技军用定价机制研究	2018-06-21	魏华	中级	海军工程大学		军队	军队系统(包括地方军队院校)									
52	18BGL288	一般项目	管理学	强军目标下边海防部队军人荣誉体系建设问题研究	2018-06-21	王耀	中级	陆军勤务学院		军队	军队系统(包括地方军队院校)									
52	18BGL289	一般项目	管理学	网信军民融合发展战略研究	2018-06-21	朱帮兴	正高级	国防科技大学		军队	军队系统(包括地方军队院校)									
52	18BGL290	一般项目	管理学	我国海洋领域军民融合创新发展研究	2018-06-21	王刚	副高级	陆军勤务学院		军队	军队系统(包括地方军队院校)									
52	18BGL291	一般项目	管理学	我军士官参谋制度建设研究	2018-06-21	张彬	中级	国防科技大学		军队	军队系统(包括地方军队院校)									
53	18BGL292	一般项目	管理学	习近平治疆方略与新疆推进军民融合深度发展研究	2018-06-21	杜培	正高级	新疆大学	211高校	新疆	高等院校、其他学校									
53	18BGL293	一般项目	管理学	新时代军民融合装备再制造保障研究	2018-06-21	姚巨坤	副高级	陆军装甲兵学院		军队	军队系统(包括地方军队院校)									
53	18BGL294	一般项目	管理学	新时代征兵动员能力提升的军事管理学研究	2018-06-21	李飞	中级	国防大学		军队	军队系统(包括地方军队院校)									
53	18BGL295	一般项目	管理学	以军民融合方式推动中国特色新型军事智库建设研究	2018-06-21	赵海涛	副高级	军事科学院		军队	军队系统(包括地方军队院校)									
53	18BJL001	一般项目	理论经济	地域文化、商人信仰与近代侨批局跨国经营网络治理研究	2018-06-21	胡少东	正高级	汕头大学		广东	高等院校、其他学校									
53	18BJL002	一般项目	理论经济	弗里德里希·李斯特经济学说的当代价值研究	2018-06-21	梅俊杰	正高级	上海社会科学院		上海	省、市社会科学院									
53	18BJL003	一般项目	理论经济	改革开放四十年中国发展治理经验的经济理论贡献与世界影响研究	2018-06-21	赵红军	正高级	上海师范大学		上海	高等院校、其他学校									
53	18BJL004	一般项目	理论经济	改革四十年来农村居民家庭消费行为嬗变及供需协同政策研究	2018-06-21	田珍	副高级	扬州大学		江苏	高等院校、其他学校									
53	18BJL005	一般项目	理论经济	后凯恩斯主义“工资主导复苏”经济学进展追踪研究	2018-06-21	刘文超	副高级	河北农业大学		河北	高等院校、其他学校									
53	18BJL006	一般项目	理论经济	近代中国的外商股票市场研究	2018-06-21	朱海城	副高级	中国社会科学院		社科院	中国社会科学院									
53	18BJL007	一般项目	理论经济	民国时期政府审计公报研究	2018-06-21	何瑞铧	中级	宜春学院		江西	高等院校、其他学校									
53	18BJL008	一般项目	理论经济	商帮嬗递与区域经济发展研究(1368—1937)	2018-06-21	成艳萍	副高级	山西大学		山西	高等院校、其他学校									
53	18BJL009	一般项目	理论经济	新中国国防工业发展演变及其对产业结构的影响研究（1949—2019）	2018-06-21	申晓勇	中级	北京理工大学	985高校211高校	高校	高等院校、其他学校									
